employer_name,city,state,job_title,soc_code,occupation,estimated_headcount,salary_min,salary_median,salary_max,salary_confidence,location_confidence,overall_confidence,industry,size_class,record_type,source
[Construction] 100-249 employees,Medford,MA,Engineers,17-2000,engineers,27,70000,100000,150000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Lynn,MA,Engineers,17-2000,engineers,27,70000,100000,150000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Brockton,MA,Engineers,17-2000,engineers,27,70000,100000,150000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Salem,MA,Engineers,17-2000,engineers,27,70000,100000,150000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Other MA,MA,Engineers,17-2000,engineers,367,70000,100000,150000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Boston,MA,Construction Workers,47-0000,other_construction,272,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Cambridge,MA,Construction Workers,47-0000,other_construction,87,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Worcester,MA,Construction Workers,47-0000,other_construction,65,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Springfield,MA,Construction Workers,47-0000,other_construction,54,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Lowell,MA,Construction Workers,47-0000,other_construction,43,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Quincy,MA,Construction Workers,47-0000,other_construction,32,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Newton,MA,Construction Workers,47-0000,other_construction,32,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Somerville,MA,Construction Workers,47-0000,other_construction,32,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Brookline,MA,Construction Workers,47-0000,other_construction,21,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Framingham,MA,Construction Workers,47-0000,other_construction,21,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Waltham,MA,Construction Workers,47-0000,other_construction,21,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Malden,MA,Construction Workers,47-0000,other_construction,21,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Medford,MA,Construction Workers,47-0000,other_construction,21,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Lynn,MA,Construction Workers,47-0000,other_construction,21,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Brockton,MA,Construction Workers,47-0000,other_construction,21,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Salem,MA,Construction Workers,47-0000,other_construction,21,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 100-249 employees,Other MA,MA,Construction Workers,47-0000,other_construction,293,35000,52000,80000,0.85,0.5,0.112,construction,100-249 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Boston,MA,Construction Workers,47-0000,construction_workers,1787,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Cambridge,MA,Construction Workers,47-0000,construction_workers,571,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Worcester,MA,Construction Workers,47-0000,construction_workers,428,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Springfield,MA,Construction Workers,47-0000,construction_workers,357,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Lowell,MA,Construction Workers,47-0000,construction_workers,285,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Quincy,MA,Construction Workers,47-0000,construction_workers,214,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Newton,MA,Construction Workers,47-0000,construction_workers,214,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Somerville,MA,Construction Workers,47-0000,construction_workers,214,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Brookline,MA,Construction Workers,47-0000,construction_workers,142,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Framingham,MA,Construction Workers,47-0000,construction_workers,142,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Waltham,MA,Construction Workers,47-0000,construction_workers,142,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Malden,MA,Construction Workers,47-0000,construction_workers,142,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Medford,MA,Construction Workers,47-0000,construction_workers,142,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Lynn,MA,Construction Workers,47-0000,construction_workers,142,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Brockton,MA,Construction Workers,47-0000,construction_workers,142,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Salem,MA,Construction Workers,47-0000,construction_workers,142,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Other MA,MA,Construction Workers,47-0000,construction_workers,1929,35000,52000,80000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Boston,MA,Carpenters,47-2031,carpenters,476,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Cambridge,MA,Carpenters,47-2031,carpenters,152,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Worcester,MA,Carpenters,47-2031,carpenters,114,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Springfield,MA,Carpenters,47-2031,carpenters,95,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Lowell,MA,Carpenters,47-2031,carpenters,76,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Quincy,MA,Carpenters,47-2031,carpenters,57,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Newton,MA,Carpenters,47-2031,carpenters,57,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Somerville,MA,Carpenters,47-2031,carpenters,57,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Brookline,MA,Carpenters,47-2031,carpenters,38,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Framingham,MA,Carpenters,47-2031,carpenters,38,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Waltham,MA,Carpenters,47-2031,carpenters,38,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Malden,MA,Carpenters,47-2031,carpenters,38,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Medford,MA,Carpenters,47-2031,carpenters,38,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Lynn,MA,Carpenters,47-2031,carpenters,38,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Brockton,MA,Carpenters,47-2031,carpenters,38,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Salem,MA,Carpenters,47-2031,carpenters,38,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Other MA,MA,Carpenters,47-2031,carpenters,514,40000,58000,85000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Boston,MA,Electricians,47-2111,electricians,397,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Cambridge,MA,Electricians,47-2111,electricians,127,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Worcester,MA,Electricians,47-2111,electricians,95,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Springfield,MA,Electricians,47-2111,electricians,79,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Lowell,MA,Electricians,47-2111,electricians,63,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Quincy,MA,Electricians,47-2111,electricians,47,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Newton,MA,Electricians,47-2111,electricians,47,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Somerville,MA,Electricians,47-2111,electricians,47,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Brookline,MA,Electricians,47-2111,electricians,31,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Framingham,MA,Electricians,47-2111,electricians,31,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Waltham,MA,Electricians,47-2111,electricians,31,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Malden,MA,Electricians,47-2111,electricians,31,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Medford,MA,Electricians,47-2111,electricians,31,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Lynn,MA,Electricians,47-2111,electricians,31,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Brockton,MA,Electricians,47-2111,electricians,31,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Salem,MA,Electricians,47-2111,electricians,31,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Other MA,MA,Electricians,47-2111,electricians,428,45000,68000,100000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Boston,MA,Plumbers,47-2152,plumbers,317,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Cambridge,MA,Plumbers,47-2152,plumbers,101,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Worcester,MA,Plumbers,47-2152,plumbers,76,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Springfield,MA,Plumbers,47-2152,plumbers,63,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Lowell,MA,Plumbers,47-2152,plumbers,50,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Quincy,MA,Plumbers,47-2152,plumbers,38,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Newton,MA,Plumbers,47-2152,plumbers,38,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Somerville,MA,Plumbers,47-2152,plumbers,38,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Brookline,MA,Plumbers,47-2152,plumbers,25,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Framingham,MA,Plumbers,47-2152,plumbers,25,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Waltham,MA,Plumbers,47-2152,plumbers,25,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Malden,MA,Plumbers,47-2152,plumbers,25,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Medford,MA,Plumbers,47-2152,plumbers,25,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Lynn,MA,Plumbers,47-2152,plumbers,25,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Brockton,MA,Plumbers,47-2152,plumbers,25,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Salem,MA,Plumbers,47-2152,plumbers,25,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Other MA,MA,Plumbers,47-2152,plumbers,342,45000,65000,95000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Boston,MA,Managers,11-0000,management,317,60000,100000,180000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Cambridge,MA,Managers,11-0000,management,101,60000,100000,180000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
[Construction] 250-499 employees,Worcester,MA,Managers,11-0000,management,76,60000,100000,180000,0.85,0.5,0.128,construction,250-499 employees,cbp_synthetic,census_cbp_2023:23
