employee_name,job_title,occupation_series,pay_grade,department,agency,duty_station,city,state,annual_salary,work_schedule,pay_year,source_id
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_127
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_128
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_129
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_130
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_131
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_132
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_133
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_134
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_135
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_136
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_137
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_138
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_139
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_140
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_141
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_142
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_143
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_144
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_145
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_146
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_147
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_148
Federal Employee,Secretary,0318,GS-7,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,53701.0,Full-Time,2024,fed_0318_Dep_149
Federal Employee,Administrative Officer,0341,GS-12,Department of Defense,Department of Defense,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0341_Dep_0
Federal Employee,Administrative Officer,0341,GS-12,Department of Defense,Department of Defense,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0341_Dep_1
Federal Employee,Administrative Officer,0341,GS-12,Department of Defense,Department of Defense,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0341_Dep_2
Federal Employee,Administrative Officer,0341,GS-12,Department of Defense,Department of Defense,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0341_Dep_3
Federal Employee,Administrative Officer,0341,GS-12,Department of Defense,Department of Defense,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0341_Dep_4
Federal Employee,Administrative Officer,0341,GS-12,Department of Defense,Department of Defense,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0341_Dep_5
Federal Employee,Administrative Officer,0341,GS-12,Department of Defense,Department of Defense,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0341_Dep_6
Federal Employee,Administrative Officer,0341,GS-12,Department of Defense,Department of Defense,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0341_Dep_7
Federal Employee,Administrative Officer,0341,GS-12,Department of Defense,Department of Defense,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0341_Dep_8
Federal Employee,Administrative Officer,0341,GS-12,Department of Defense,Department of Defense,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0341_Dep_9
Federal Employee,Mechanical Engineer,0830,GS-12,Department of the Army,Department of the Army,Natick,Natick,MA,95253.0,Full-Time,2024,fed_0830_Dep_0
Federal Employee,Mechanical Engineer,0830,GS-12,Department of the Army,Department of the Army,Natick,Natick,MA,95253.0,Full-Time,2024,fed_0830_Dep_1
Federal Employee,Mechanical Engineer,0830,GS-12,Department of the Army,Department of the Army,Natick,Natick,MA,95253.0,Full-Time,2024,fed_0830_Dep_2
Federal Employee,Mechanical Engineer,0830,GS-12,Department of the Army,Department of the Army,Natick,Natick,MA,95253.0,Full-Time,2024,fed_0830_Dep_3
Federal Employee,Mechanical Engineer,0830,GS-12,Department of the Army,Department of the Army,Natick,Natick,MA,95253.0,Full-Time,2024,fed_0830_Dep_4
Federal Employee,Mechanical Engineer,0830,GS-12,Department of the Army,Department of the Army,Natick,Natick,MA,95253.0,Full-Time,2024,fed_0830_Dep_5
Federal Employee,Mechanical Engineer,0830,GS-12,Department of the Army,Department of the Army,Natick,Natick,MA,95253.0,Full-Time,2024,fed_0830_Dep_6
Federal Employee,Mechanical Engineer,0830,GS-12,Department of the Army,Department of the Army,Natick,Natick,MA,95253.0,Full-Time,2024,fed_0830_Dep_7
Federal Employee,Mechanical Engineer,0830,GS-12,Department of the Army,Department of the Army,Natick,Natick,MA,95253.0,Full-Time,2024,fed_0830_Dep_8
Federal Employee,Mechanical Engineer,0830,GS-12,Department of the Army,Department of the Army,Natick,Natick,MA,95253.0,Full-Time,2024,fed_0830_Dep_9
Federal Employee,Research Scientist,1301,GS-13,Department of the Army,Department of the Army,Natick,Natick,MA,113272.0,Full-Time,2024,fed_1301_Dep_0
Federal Employee,Research Scientist,1301,GS-13,Department of the Army,Department of the Army,Natick,Natick,MA,113272.0,Full-Time,2024,fed_1301_Dep_1
Federal Employee,Research Scientist,1301,GS-13,Department of the Army,Department of the Army,Natick,Natick,MA,113272.0,Full-Time,2024,fed_1301_Dep_2
Federal Employee,Research Scientist,1301,GS-13,Department of the Army,Department of the Army,Natick,Natick,MA,113272.0,Full-Time,2024,fed_1301_Dep_3
Federal Employee,Research Scientist,1301,GS-13,Department of the Army,Department of the Army,Natick,Natick,MA,113272.0,Full-Time,2024,fed_1301_Dep_4
Federal Employee,Research Scientist,1301,GS-13,Department of the Army,Department of the Army,Natick,Natick,MA,113272.0,Full-Time,2024,fed_1301_Dep_5
Federal Employee,Research Scientist,1301,GS-13,Department of the Army,Department of the Army,Natick,Natick,MA,113272.0,Full-Time,2024,fed_1301_Dep_6
Federal Employee,Research Scientist,1301,GS-13,Department of the Army,Department of the Army,Natick,Natick,MA,113272.0,Full-Time,2024,fed_1301_Dep_7
Federal Employee,Research Scientist,1301,GS-13,Department of the Army,Department of the Army,Natick,Natick,MA,113272.0,Full-Time,2024,fed_1301_Dep_8
Federal Employee,Research Scientist,1301,GS-13,Department of the Army,Department of the Army,Natick,Natick,MA,113272.0,Full-Time,2024,fed_1301_Dep_9
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_0
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_1
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_2
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_3
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_4
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_5
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_6
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_7
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_8
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_9
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_10
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_11
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_12
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_13
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_14
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_15
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_16
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_17
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_18
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_19
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_20
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_21
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_22
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_23
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_24
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_25
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_26
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_27
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_28
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_29
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_30
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_31
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_32
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_33
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_34
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_35
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_36
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_37
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_38
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_39
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_40
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_41
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_42
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_43
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_44
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_45
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_46
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_47
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_48
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_49
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_50
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_51
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_52
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_53
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_54
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_55
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_56
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_57
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_58
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_59
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_60
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_61
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_62
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_63
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_64
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_65
Federal Employee,Registered Nurse,0610,GS-10,Department of Veterans Affairs,Department of Veterans Affairs,Boston,Boston,MA,72333.0,Full-Time,2024,fed_0610_Dep_66
